"","cg06419212","cg01123946","cg03172657","cg02691035","cg08316009","cg08935864","cg10398761","cg07215234","cg00623015","cg06615999","cg06934654","cg10512427","cg07944420","cg06245181","cg00759803","cg07706680","cg10453148","cg26436136","cg21450829","cg27324128","cg17701886","cg01720186","cg15510249","cg19998675","cg04468081","cg13779868","cg14426660","cg24068468","cg27367170","cg19301114","cg23244761","cg26872907","cg15858166","cg26691533","cg07433411","cg15780870","cg00055764","cg17766305","cg04812509","cg05339066","cg06118999","cg18192294","cg06981182","cg11861709","cg06079710","cg15972243","cg19323951","cg23930334","cg21515023","cg08295072","cg21612170","cg08934976","cg06942978","cg24908166","cg24131141","cg01256882","cg27298526","cg06560300","cg06674436","cg11832804","cg08994336","cg07728485","cg13995918","cg04524431","cg25518571","cg17765437","cg16750953","cg04777612","cg13162581","cg05647756","cg04273303","cg09227621"
"A38",0.95534280154693,0.945124115884314,0.950811416114033,0.964553537697357,0.91109543389398,0.911355645741845,0.953598252354561,0.988247676706557,0.952693325050548,0.980351195932609,0.978686851306372,0.927952515306837,0.915306546252124,0.956966074479614,0.954769201712127,0.982866666705512,0.95728653520845,0.334479714701607,0.343170474520544,0.209480967425711,0.091918590983952,0.155462736653244,0.057569288951584,0.102317256435448,0.118582470070866,0.408274326571617,0.184156226609953,0.030347225283211,0.028510357431805,0.137297463452466,0.019775632635626,0.011574092638243,0.864188040387843,0.82863746420083,0.989248419862174,0.988994668189107,0.807507677735879,0.176510410028998,0.534998573691473,0.697512957520318,0.702025429820604,0.656143600944514,0.90593151008627,0.770114584159837,0.929270781224642,0.886918376687896,0.02220852177419,0.019643216619922,0.96959069552963,0.865976960898996,0.940194347465236,0.980115672567594,0.905265590985111,0.983627566827933,0.968867421247761,0.929146368995056,0.9546920734701,0.9760966142451,0.99104614761703,0.988714211541751,0.973181515438723,0.976299635347761,0.986153711854271,0.948851747320057,0.955581867709979,0.930509808299555,0.934172208338088,0.985069957817305,0.978211576992704,0.758487097831323,0.717362008328015,0.755636392258685
"A39",0.931292711996691,0.874873591154218,0.976680111503466,0.96292765563796,0.921340403183325,0.907102621185054,0.976561155664342,0.977883694636018,0.925146567721399,0.950278502144598,0.975218498406953,0.906203892471504,0.903051877534146,0.953001095418491,0.922579419564013,0.983024426095339,0.968571108492186,0.29721973684248,0.181452671389926,0.062405318990149,0.035576795328573,0.027401519518487,0.025732533884283,0.033566841064403,0.089821034491636,0.236403662954665,0.107509722771377,0.181197936103079,0.145670027601066,0.040694323311144,0.019675327480603,0.0162738890237,0.884589246316158,0.88964805801043,0.987034376751453,0.989492607984159,0.975706947262679,0.176229914286519,0.036572125127277,0.078822784146108,0.087066413469022,0.035854223527843,0.193729488010787,0.189924889823806,0.359318841171429,0.366353915798399,0.023649838512783,0.02514813539462,0.977421869072277,0.863166070852607,0.963407800732749,0.975514179713171,0.950944889101517,0.978309962884998,0.936321763818928,0.92077467839434,0.954261140567134,0.983195290495973,0.987920745740725,0.978969285329714,0.980466572707576,0.984455356641408,0.978819321060266,0.963793365134564,0.954408510940562,0.913786632208958,0.854843826715119,0.984709701744523,0.983599162426009,0.836467634861866,0.568192162760089,0.662205633071436
"A40",0.906839761521626,0.916599040313374,0.957270179291371,0.888243909161156,0.823572818029477,0.901342180955443,0.9737531224144,0.985624122671371,0.638834089439744,0.902765066272223,0.968589833980933,0.926153017269045,0.933631340074728,0.889469861713577,0.895567395164095,0.972496982447406,0.916598981643046,0.191564003075374,0.293889486915368,0.172447956765053,0.062875540784355,0.07276040815377,0.049503711221171,0.076872114924319,0.205609629927764,0.222839557910275,0.120353381641055,0.033987637523262,0.025628530450711,0.1225829070548,0.057355776215461,0.026604757662171,0.787207397401359,0.812599670815255,0.987575151742355,0.98881825321309,0.628812644622853,0.277451370667193,0.238201477003227,0.338853731661551,0.41440385903017,0.207205013403751,0.564808759572959,0.40615736302286,0.667549279072717,0.761997978761333,0.016219371773184,0.012237617351041,0.948833128413562,0.917904670525315,0.907240149275868,0.965426566711855,0.931717051665842,0.966842670317391,0.952226348561211,0.905756775017988,0.963217247450897,0.976646135333558,0.99020025381056,0.953373109969044,0.976458204308201,0.98409594771356,0.984132637295965,0.955815909025099,0.917808331085346,0.85546898760492,0.920229322518804,0.984697976127215,0.980251912736335,0.885552578596541,0.618248094100798,0.645848447242151
"A41",0.83218140815024,0.92632792837954,0.940021822572015,0.957585285824829,0.865523740146292,0.87503103703986,0.971474528675918,0.967740383009764,0.95540395441185,0.974650172146621,0.969098170900998,0.918704429991303,0.902199782095179,0.946691492129888,0.942308882660092,0.979124425127776,0.969488909762484,0.064174497755715,0.091015836909341,0.086244631657442,0.053283365114667,0.054767228637266,0.045109663862868,0.060206549842875,0.080684013004446,0.382758104385048,0.123622101751012,0.059840141172744,0.026886981881517,0.098586382891722,0.02114436473099,0.013180059611624,0.775052411259694,0.632325643583283,0.81672873841218,0.828469064533731,0.937390322406607,0.083612481489408,0.426547147766877,0.627040465403936,0.586216151271064,0.408948827947594,0.72086615499374,0.604706589557244,0.793191064143057,0.672288977922861,0.01962058009535,0.016558256080369,0.974209341892009,0.93795365938425,0.908750476618336,0.971178703045201,0.943706815238745,0.982628686814095,0.946817965681874,0.900060172971777,0.963420790293452,0.976406190861402,0.987451780715752,0.965343286469104,0.977741821045899,0.985622125453563,0.979528821558942,0.965671566479346,0.979704527460159,0.928175241145045,0.940561925557157,0.987434939281959,0.986357515852483,0.938251268864186,0.89278252557709,0.901180084396757
"A42",0.950593304243496,0.918714983850038,0.972962631258569,0.946218377897604,0.948308768971743,0.933701181327212,0.975217984851846,0.982951386695595,0.793193716521056,0.894661921025783,0.984556732833885,0.940218069913275,0.918640569613643,0.848797437238985,0.959204794406358,0.985817680529075,0.953869319154967,0.215772086051797,0.106960889403823,0.087716760895382,0.041319883620259,0.052156449796311,0.048852385869398,0.067126052581587,0.090323092045355,0.280270550395482,0.102764963319332,0.053656206896284,0.032381651234085,0.076714729290474,0.01605129120611,0.016803810965727,0.842717776695157,0.799075185577758,0.955164138251609,0.976971712954618,0.768822581668193,0.038613212992939,0.335457905733449,0.581984377746071,0.528441278374979,0.431203102668285,0.758619245654615,0.649545813474793,0.799149980805276,0.809487671372412,0.032015112963087,0.031052885046744,0.979137945335591,0.823019876427121,0.963673129210025,0.967927115677705,0.906184128996721,0.976778518247685,0.969171535531837,0.881805066332877,0.951398412686509,0.985951424664915,0.986309386200088,0.987634517087499,0.980546158517576,0.988676523455208,0.985105986335106,0.974332255939684,0.986755928244775,0.939663558977618,0.923293340128887,0.28334364973964,0.216403944835454,0.117667324411765,0.019636692869887,0.015157736327728
"A43",0.852026589137778,0.88310435520243,0.970095508930574,0.959812954445085,0.853782123645762,0.902532071553617,0.97488237417398,0.975685116047958,0.97281114225847,0.977662531200922,0.975882652909286,0.95097495086896,0.902490748567937,0.958450321891586,0.93554999717972,0.982296750298524,0.887861328837804,0.244082570744155,0.147891844612135,0.056380559010841,0.060320454509524,0.030958930192755,0.033002184023742,0.038682049935895,0.180625553097391,0.219160449517154,0.085838237547958,0.079517494242418,0.029363036429768,0.051446444583365,0.025605713094756,0.0167987378573,0.930374453912663,0.768586311265182,0.982617823161121,0.988121147960111,0.949791925039574,0.374826903928646,0.943428045578122,0.929486391764985,0.942523973043864,0.970441826846928,0.914653141048296,0.842105489984818,0.925292637377214,0.916581991148508,0.015066442781741,0.01826489128265,0.380306229368504,0.922425112719214,0.922155737569293,0.974049791679267,0.864389056778221,0.975843755611153,0.982034563068394,0.856769576512687,0.970508045529274,0.985077724696013,0.987033421483705,0.977682414359837,0.985874662772534,0.986429734427697,0.98037141021042,0.967253121169794,0.87493916509847,0.899091566778584,0.894668190955382,0.988189874153689,0.98932298651168,0.984152559810535,0.015770663273081,0.01711188121147
"A44",0.929628652394819,0.891691125036103,0.95716031007485,0.965408921434469,0.927313956653482,0.836755139545684,0.972741952620944,0.983854875367099,0.917056913643783,0.97037093050681,0.95411796554546,0.939938819887641,0.940716748927649,0.841029660693805,0.894205649976994,0.978496225415009,0.946193242523674,0.458260158408137,0.282241464105436,0.167903388574313,0.049552537166864,0.079009021503841,0.038126968636205,0.064425126646825,0.104874302009626,0.239054996634314,0.104657489810323,0.04353311044725,0.025790121576693,0.110120007155236,0.020996232757719,0.015707869148444,0.907015937451248,0.897852860738979,0.989409630845976,0.990749048344028,0.792490182159171,0.064907455814967,0.637630657292603,0.917042745880541,0.917124628799629,0.96288220063119,0.939664681296077,0.877446717063882,0.93737067739964,0.876649830726688,0.016462650038332,0.018680177518385,0.961935368887432,0.946075153939532,0.933456368247253,0.976888578846354,0.873509655784611,0.977077304210336,0.883520718251041,0.840522635220471,0.954761424437454,0.983384540203116,0.988629492063224,0.981018291568927,0.97630355934531,0.986588972089475,0.982112118603952,0.962634873776689,0.967615255715394,0.877865340599751,0.948034535669789,0.977430201224421,0.980708180593326,0.726595161005913,0.656826608096279,0.77638688811292
"A45",0.926057964375617,0.886546781692205,0.964505501144951,0.947739735085903,0.922598796811054,0.904243577818755,0.979080535578288,0.983481553847366,0.732996092144765,0.859068946203571,0.982097128676364,0.933248803732602,0.930454417432613,0.921072381696918,0.915827823458935,0.977886045678926,0.940375522683403,0.401746877865297,0.251304872830538,0.10968629818814,0.057966160099085,0.05875708546859,0.045839527418674,0.060939905511104,0.108815810448466,0.219913637809631,0.090409316881536,0.029640589890418,0.034332566168087,0.095235231805598,0.026932871600587,0.016380332953172,0.900617803959056,0.837393798357396,0.986852608342124,0.993216325552428,0.787176640436424,0.10183836889876,0.065870942348831,0.029724725034902,0.089039706728991,0.020687391528704,0.148054428481563,0.141031836288861,0.2524877843393,0.24438026497653,0.012490215652823,0.014801133095131,0.964039278641463,0.907796373819135,0.77642583533704,0.979015277332378,0.736848923503826,0.978605584291208,0.976395137509419,0.859959536737409,0.960223785384212,0.985132400344977,0.989020187037806,0.972812867900164,0.980573171691688,0.988469851365155,0.983375051020888,0.962555142771098,0.91696411678667,0.758166327807703,0.93282126644021,0.977276255188763,0.982839967596612,0.87792229228475,0.576912855780115,0.771330007411746
"NA1",0.942946178658549,0.875182552922717,0.939278312696771,0.863144714461091,0.89031105905715,0.94491137791485,0.976796995579191,0.977151755965869,0.984042131852838,0.981529326492873,0.941108623301435,0.929484308097036,0.911006833244624,0.967124878855854,0.932371920674391,0.97715770177188,0.946861656498176,0.884762941797786,0.926242366460859,0.760991312804152,0.803865573235717,0.632163786334825,0.654370015075929,0.700913647404102,0.390432511008208,0.236942579159827,0.187317493712706,0.194901144826572,0.150323213332593,0.189761800485298,0.257092948708615,0.104740593170533,0.433525539978196,0.390433007869478,0.569062394210432,0.605311496839255,0.902141077451531,0.111568538722587,0.025649264583032,0.034075698549903,0.04435148930918,0.03395531582717,0.039541838316459,0.059343622043334,0.085702684027807,0.138605007731883,0.416298389381939,0.743510905886756,0.722900055343902,0.536644590885205,0.597954200910635,0.698098731213567,0.444808056971252,0.769125219916722,0.498229775917937,0.738408810575862,0.732100293816041,0.659215097883323,0.591222359179888,0.502483756758987,0.699069528480555,0.674807631427933,0.63601921518278,0.716526908897868,0.575769501959084,0.622727105731846,0.519111235755688,0.591295323809791,0.625976111496325,0.443454831340125,0.018160558739857,0.015761395184651
"NA2",0.506101540170572,0.662026974591449,0.52196387505763,0.51771160014559,0.585570974609635,0.458189913375071,0.774448158811015,0.461594575347871,0.465991830979711,0.639961726765847,0.411149204436971,0.54639191594746,0.451681809379518,0.227149374440179,0.527270731358613,0.608361726333375,0.60553478374302,0.915433796543326,0.947383637552459,0.660391936332575,0.586027863060642,0.69468098940613,0.51815326835196,0.540038340872827,0.945897103274782,0.768326939712657,0.29444900567882,0.421649457556634,0.321096900464986,0.469462620932863,0.316385377684936,0.171440624056946,0.374250560033138,0.337916446887103,0.365729177254235,0.361958178435148,0.370071257565005,0.786443310811747,0.059844145337912,0.033687820584188,0.066011843805308,0.024897645896722,0.088882035662056,0.100203217329789,0.109757416135948,0.105420661310588,0.470178718242032,0.818890069185831,0.561658177328213,0.551828179751176,0.570399679815592,0.676437829854353,0.325243418021482,0.632040970486512,0.205580853947552,0.504405603107658,0.577678742622524,0.519174366557404,0.485369394803013,0.466154016104141,0.541749559583191,0.54294564244523,0.594650661045076,0.364646573789056,0.507590753402831,0.471514890003012,0.299944149728039,0.334841343612279,0.291300158099295,0.259852188213794,0.024401420408326,0.026556378457897
"NA3",0.497416508800628,0.510770745217553,0.431971960496911,0.505790099741886,0.4891402389375,0.51956168735095,0.721169398386022,0.640082986895122,0.494291919211096,0.683313012935374,0.501715966370923,0.577508329175208,0.488000787021607,0.309729249907846,0.513702259409099,0.647268777756918,0.545393396082364,0.86236165672899,0.806644363048839,0.468658489225846,0.300906629288355,0.35318353999917,0.336598825745998,0.223645434667723,0.923908606722137,0.523975162330814,0.190044474546249,0.328417210507513,0.283907248919356,0.522692241250807,0.537100698134928,0.250583707187484,0.332094215631928,0.366393049199254,0.479592255866079,0.51634183153012,0.25010953495725,0.383173503775514,0.036947797050357,0.03994488606428,0.038794645175237,0.03654203968314,0.038159901529802,0.043417695926772,0.083412892475146,0.10583719259177,0.493385835684193,0.608633473325456,0.714951581222214,0.541675827565862,0.398141047174057,0.563494080990232,0.308899168812889,0.674463803216709,0.333048493482135,0.480742045678649,0.375414770085412,0.520213749785148,0.457790765858655,0.430569156753452,0.529429770751438,0.563420048267218,0.555969721062516,0.553591542994585,0.463034574435713,0.470283850447224,0.313463376344797,0.484621674066927,0.473568433925987,0.366172489895815,0.015798190408741,0.023126439387084
"NA4",0.926797187124949,0.867219154983485,0.940844183936192,0.843697057430834,0.906955375168107,0.928045771564974,0.973676004655373,0.971950278668353,0.97546356214846,0.978406767827547,0.886847275878457,0.905350886685356,0.856725145542312,0.903002209130095,0.924129806263726,0.97992535554181,0.970379829224923,0.732743399819751,0.706415608619207,0.376643285438741,0.047068052639507,0.058333703713682,0.049534541775503,0.05243210499592,0.789913567505968,0.302113222449811,0.112546909826065,0.136323083813531,0.100526983666128,0.183842827434942,0.317449000505609,0.121466109601315,0.599275902738721,0.78791407342757,0.957193514491763,0.954381568553264,0.45410421219159,0.151817867600362,0.043315081514085,0.040302449879451,0.052371590315556,0.037550077069478,0.05061870267514,0.046667150126548,0.115627101406523,0.253613749375793,0.066340650232702,0.115221655023855,0.744313284594981,0.91295550213779,0.79574022948717,0.927169510892314,0.909252049845785,0.956282064521132,0.907635269676572,0.848203312409005,0.94973292910543,0.973393954585077,0.960625660689281,0.851630202247236,0.973919774000601,0.926152250388045,0.970574085878014,0.958357234881335,0.890501115002536,0.876124224874843,0.824358113970923,0.891290308627877,0.905866912487335,0.694267281753542,0.021935712565875,0.016127616228012
"NA5",0.69714680837525,0.551536991936937,0.254895440425926,0.424157259510751,0.429779981374713,0.642856976317018,0.622923151899807,0.563589422094537,0.562716398947006,0.601501483307984,0.540829405184339,0.660008653259853,0.542845587227054,0.362620930644192,0.639954078551311,0.616128091903104,0.541134033594663,0.929176448531731,0.952582884342095,0.721122859142052,0.707133908904711,0.627134759369641,0.617761771808338,0.580239037649131,0.942888360423818,0.652448373250342,0.481174206020074,0.522534439445808,0.491945873642871,0.774035621656087,0.836502461601085,0.551717695934861,0.511688542032646,0.514335301352933,0.685754581154535,0.699492925608642,0.484971385913085,0.713532251823711,0.050441296957949,0.036094002848911,0.066040371426859,0.033927220580273,0.082144419717665,0.089265221876055,0.15269360362796,0.202129258332111,0.432667187155064,0.694918066730967,0.47682368975879,0.391434444626948,0.3457839860354,0.502829169146979,0.368118949183378,0.58815831590724,0.221725397029976,0.466712071890751,0.288473933259906,0.489992229359847,0.472778951629731,0.406566094473659,0.507519778660124,0.578328232278711,0.508323321184975,0.536222701613874,0.454736711230104,0.507082886142238,0.508484905062673,0.700523889514997,0.666088275505044,0.504188312433863,0.039575616992944,0.199560733976085
"NA6",0.082836637576974,0.393298942017433,0.232501523635093,0.269428717414872,0.257587754526734,0.196389246963696,0.476306074692528,0.097730335399515,0.332579334642366,0.693921385566283,0.343365728601575,0.221607837175167,0.153773021571316,0.029619110104753,0.170659288375693,0.566809515347654,0.100151767703521,0.796909508570143,0.688844351838278,0.302243920499773,0.140986887188354,0.242041959657208,0.109072628789022,0.093606173404273,0.7479721488311,0.900032832292845,0.802609467911767,0.858910181505094,0.893135957898434,0.852668796240276,0.895527861496218,0.595311260768322,0.368724975382037,0.310429328520891,0.250136576516169,0.231472338276408,0.362262164930011,0.933574357811355,0.040300996437678,0.045592258344128,0.065447780003138,0.05564771045738,0.053486725067153,0.032835628710106,0.105707491320925,0.089455240044157,0.466536858151251,0.899728740490362,0.756553729584681,0.528489057175343,0.555161075822802,0.701704398875299,0.40790537474662,0.58305736463897,0.356537746070994,0.5791823647941,0.577144388701934,0.579374036398028,0.5406759027626,0.497933335851035,0.568862671826241,0.632888430068743,0.525734188598334,0.662786736742777,0.568312338842667,0.46699978834317,0.563753576148541,0.849522114738073,0.8849719438237,0.503702510510054,0.023598635189442,0.194801983843323
"NA7",0.947772967668509,0.906473160159043,0.931322734035458,0.909532510069387,0.92025732504047,0.7339658061736,0.96802399640747,0.974559465842132,0.963870495217364,0.892883025595919,0.96500484988103,0.897926351668043,0.924586134157298,0.953017220636834,0.937077009112856,0.983451619453044,0.954490725634691,0.787941346190033,0.625013490300075,0.27570583461316,0.144001224486793,0.247424588558646,0.131096496743437,0.112751152301924,0.956164368429975,0.860224254160939,0.656607713543953,0.675411797008697,0.613280384062148,0.604555078983151,0.476198706671912,0.195851628557328,0.418543931728674,0.330429815632195,0.196187150430291,0.2647986213976,0.599386970493205,0.615470833450546,0.057347842637397,0.025700082612269,0.072687717368021,0.039090550551653,0.073370638369411,0.063012245801368,0.099664685696333,0.145072963090744,0.382549141087182,0.684420657830492,0.643950664118276,0.668301965332778,0.321387825655328,0.680419294852507,0.205057193499869,0.639738516504943,0.315379115054118,0.501804999454261,0.296136639473257,0.423279323147136,0.456198982442861,0.368038939803191,0.650935556651196,0.510136424260249,0.534919440467668,0.364232483540999,0.409078143733327,0.572243074903534,0.444616171788348,0.447245555481702,0.388545542802986,0.291571476513885,0.0223160436195,0.020684347883564
"NA8",0.932167624156371,0.896943071028615,0.947713598688391,0.903178866252908,0.917749136657608,0.880891610457434,0.969727525523099,0.977709879671309,0.974774700054697,0.972822033149677,0.981634353870179,0.950591465593913,0.916969400105042,0.948776644613074,0.919486439321966,0.970088889271464,0.967930077557306,0.924848352408658,0.92731993379333,0.721726032542441,0.608297163463113,0.552490602825151,0.501619097746674,0.485766268550461,0.555286683611417,0.797603530090836,0.45823609699577,0.607267077132565,0.617659391905238,0.158035701850036,0.182636277011376,0.051808331260872,0.402934069666327,0.464897136778629,0.378578955108595,0.387812232531703,0.776482878825478,0.067896424632208,0.050473598075822,0.025144247691387,0.065502521753761,0.035420073723292,0.052816414321902,0.070534290129592,0.08895000205634,0.115944617710929,0.234805210363498,0.24520535553252,0.195529645333131,0.64520601878184,0.254609935803972,0.562114585997205,0.208082409696578,0.534855808643134,0.116765022654062,0.231610987702744,0.064154855507523,0.445531175033936,0.383758364706609,0.234908821542391,0.527611643230385,0.364429756074432,0.493988115664156,0.392041628778732,0.233254161452812,0.43526554211703,0.307698834116649,0.524728798881021,0.451577314987265,0.271207385317153,0.025373045725901,0.020760043787956
"NA9",0.893370204886922,0.931039440432372,0.941288053621998,0.813944358038959,0.925991868305438,0.906747252707905,0.955256974327306,0.976666650014475,0.93228904666881,0.97282617549386,0.956441646331921,0.84836031062787,0.933631531900883,0.960994305712583,0.912574492369575,0.974646918029235,0.959507417904752,0.45792243870922,0.441662320623364,0.1501708683969,0.056291215640781,0.103182225948728,0.057967745921511,0.066666280212351,0.937092249257695,0.683486906920728,0.151188830793567,0.319977286213951,0.120799457094352,0.728636654061222,0.835295014863066,0.534538398446384,0.601777025173998,0.407006579689237,0.549082071221983,0.527051539220567,0.579836030090049,0.707501039577885,0.049645060400175,0.028590200225888,0.052505785513748,0.026743548498371,0.062768220786659,0.08112368442465,0.080930537726168,0.071698661043883,0.355194101809691,0.41271859590344,0.484907533084066,0.406218496489026,0.380038843231932,0.471245629349408,0.332120360112015,0.577941837950506,0.175391433010122,0.411267245115804,0.29713463177955,0.499787416172051,0.460892888707169,0.397541105346452,0.618260524555133,0.546283264292879,0.402924094481309,0.636772907702728,0.45207003316822,0.523644177778612,0.323159338727492,0.823225312256627,0.852220769772205,0.46957228123084,0.02062751008753,0.019502634715586
"NA10",0.211288741581959,0.325568189321914,0.055823995043852,0.185256551112046,0.114720221454091,0.127414350663459,0.118362134525845,0.077222306422219,0.12396899915691,0.152553713018364,0.128537560312148,0.107419982421069,0.222764648724598,0.0389885178574,0.221234210590621,0.127441796799932,0.138303575543902,0.555011415881149,0.643719370325813,0.25406346876024,0.098466610668015,0.234351324956563,0.105755448221019,0.149482239107084,0.923670403155694,0.857711036317742,0.588691566563691,0.563075325365795,0.44777330084241,0.483299593621262,0.200356470191274,0.057013027994677,0.24191053630129,0.201552216783198,0.177909231954066,0.149318520462513,0.050799330816594,0.639160077727045,0.094324781330917,0.035787100562906,0.092978300326355,0.039164827326638,0.135048045893794,0.097183195303209,0.149153342662876,0.15271174019579,0.563460483561146,0.889215471926993,0.584727883162316,0.627741077513928,0.460753606601554,0.620072244163539,0.42004675397299,0.565986483380482,0.196558759093819,0.597653204079681,0.462945018629309,0.513801890284514,0.566659682883248,0.515184416059011,0.585933465405975,0.617292025912931,0.528115670277047,0.584676219876036,0.532042415254148,0.665711964835756,0.728241394806612,0.101987559275758,0.042123140098992,0.100005436363435,0.028959374284031,0.026377249665106
"NA11",0.866729276798445,0.870755491279277,0.899584648471767,0.676444177775856,0.847572804895144,0.765606577155654,0.961207325278427,0.982295286072059,0.714941337784156,0.894800470133603,0.751326865741285,0.774362605123044,0.883321705461236,0.780019740416322,0.838912451214407,0.984862938864667,0.964918767698204,0.767462990490346,0.769581843423007,0.388663444517945,0.142932247416056,0.240195894794579,0.181916948848779,0.159520857211645,0.6051102345769,0.710473612988174,0.280988397523966,0.447726293063895,0.383451550462342,0.75057263659328,0.750569273100138,0.515647313115314,0.316318589009979,0.364205965528853,0.459069759138627,0.518826929558283,0.306139942859547,0.614735316696412,0.07127704593863,0.05341365884688,0.081637249385837,0.034854282199926,0.091665612435916,0.083718514115486,0.174846093614988,0.193279660143494,0.339281470569139,0.440057584941823,0.967447435535927,0.775434273039843,0.782362646970883,0.739433784877894,0.450043164767713,0.906127413855812,0.724122141642701,0.780286390215444,0.939139308588467,0.904501283867314,0.74408631449659,0.535440516511868,0.961447172000485,0.758481723715015,0.866417657424616,0.847979297499273,0.62637171568437,0.776227289656122,0.439675705696343,0.388407838450615,0.325210374259929,0.360462317794936,0.020458301741114,0.037403766605455
"NA12",0.224763843541314,0.20287814311546,0.070997125211087,0.140737293025072,0.087528522400433,0.262585814119763,0.225648147737882,0.205865644277456,0.198975836030731,0.179883865941938,0.19769836400964,0.172455231901377,0.159475719592648,0.065336743975507,0.318611940463309,0.490848097141599,0.193545721181323,0.925620164344071,0.942562713824739,0.88242521223534,0.920062794418525,0.873224712770537,0.900328795764295,0.881420113790316,0.934951718955813,0.775257987574439,0.205416184682282,0.292988351519012,0.186458098553243,0.503703846594324,0.242376522544688,0.061276350273055,0.145894792626513,0.206700603133862,0.215378924535065,0.208827970270918,0.074906128744029,0.892616848490442,0.046504991954234,0.023505345927038,0.049825380730341,0.026133903562739,0.047051288388554,0.068543964060129,0.073091752849313,0.077057421513094,0.446834873988386,0.931311692304499,0.659213097052096,0.352423049867504,0.592069788500374,0.528707391695408,0.287203939944997,0.528436614293818,0.253934664755991,0.509168014667786,0.28302030035995,0.585426545486652,0.494278704389487,0.434785994303603,0.698434661859803,0.504891097575114,0.496900623829744,0.511793909998857,0.508151460316892,0.44268974083648,0.476974499240324,0.162873344359353,0.079796298455123,0.106388896678972,0.061922766840758,0.019725842276737
"NA13",0.954573519671281,0.92461324341022,0.964577120985596,0.978212772921816,0.934683111441661,0.969249775054554,0.975759152729414,0.961756723003011,0.982123045370634,0.982495887326134,0.982052379151567,0.941373910994899,0.91887684657306,0.96651347679529,0.928542940329182,0.98240954861712,0.975582368578578,0.724437872527754,0.657434740130061,0.162899381039088,0.045778238508983,0.070922020745318,0.041988339830735,0.041322825233688,0.222785427056119,0.903824308243873,0.867158407593832,0.917275213451157,0.957603845758295,0.101808410682946,0.091053753554373,0.022974748888362,0.927134661280087,0.882711428057956,0.985503209742276,0.989139509602992,0.715040573102758,0.795447207286693,0.028505450118692,0.053444351249817,0.080612569545145,0.030813790191949,0.095427415060888,0.130918580053607,0.211066924752365,0.168609169475468,0.571460873513797,0.631777638882951,0.573324159538349,0.69692209447265,0.527084222167855,0.638695295315822,0.431573875328316,0.955313729458621,0.435303513008887,0.590245046709376,0.602346377916902,0.629461241217503,0.587047912397757,0.497039436688416,0.91198179294412,0.64001335155134,0.536334212958884,0.64807382022739,0.565797452953543,0.811489286717588,0.574538382992608,0.987222032435948,0.984375411549029,0.981679174838953,0.017075917131035,0.018497394003046
"NA14",0.903217492373525,0.865573307132,0.80780355988523,0.656717703120371,0.851797583970406,0.808745331473471,0.94683731420991,0.923176986841987,0.861593092497656,0.938278209501786,0.753111685757246,0.904903393664514,0.837143819793867,0.697675284488906,0.872764601879553,0.916640931887002,0.820611465473999,0.702885041379009,0.834775396522429,0.490933071589492,0.138587007581307,0.233181649855046,0.139018821039972,0.15323896799107,0.712282502317974,0.414779155420513,0.165122721875657,0.064199404063936,0.085545241250384,0.60575376330819,0.686937618187941,0.486191133879731,0.597317891126681,0.806057871691448,0.956967314114969,0.951345893889925,0.505438059701073,0.364493467061038,0.108950558343024,0.035518655533426,0.095758932369777,0.028111674489537,0.129175827128406,0.143739160882939,0.195527928648931,0.420787051411146,0.091588418483499,0.145854333287057,0.644553587162604,0.885046595606417,0.720756244029414,0.889497529439923,0.725980504623522,0.873653191007618,0.702234841733971,0.851930874734666,0.888026973496815,0.899749549620482,0.860999843822095,0.684678041122941,0.921309882396889,0.855585849016523,0.89715621797452,0.904322449580132,0.82929803010002,0.876453429581141,0.860616859345759,0.777849979418824,0.702587044727072,0.692015537890684,0.02441550669822,0.018137282618602
"NA15",0.465722147200597,0.316926440024146,0.095264096878362,0.229514835827872,0.220913770439283,0.379923170765556,0.339638804518668,0.288763771547614,0.325611621423797,0.263587502942783,0.344286743019787,0.379816273529506,0.464864597798113,0.149597087246631,0.489008340539222,0.397313556415523,0.333626875919913,0.927924792640082,0.961739617840791,0.811759150732762,0.802911681634126,0.790606528643031,0.744053154209475,0.749609405015417,0.932627228991278,0.867040456624722,0.397363660222478,0.475593322698092,0.342044053283662,0.885503230359234,0.867287482107662,0.564312699070602,0.476468848194333,0.324860567855049,0.333324985699529,0.348248855803398,0.315817256423904,0.897308613605665,0.0976669348007,0.028997197459545,0.08431238744057,0.035890124262213,0.110213965573039,0.108227932706884,0.126851490266645,0.159321358601876,0.523654454464828,0.767087733056884,0.528050790082813,0.447319325415603,0.391941964802992,0.490563235117382,0.221031024484163,0.474685660099335,0.205727145067454,0.50160697764495,0.411386307430681,0.489410825066832,0.488220779845221,0.410254181226515,0.536233484414781,0.577030899495158,0.469059729217911,0.503069417220995,0.529259251938231,0.517624669147443,0.506781133717673,0.328036353186121,0.236995832320715,0.321172129229793,0.023928325877512,0.020168680766961
